Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Teaching Assistant for Artificial Intelligence,"Data-Core Systems, Inc.","Kolkata, West Bengal",,30+ days ago,"AILABS (a DC Group company) has opened its first centre in Kolkata, to provide curated learning in data science with an accent on machine learning and other…",https://in.indeed.com//rc/clk?jk=dfd3847fd6391ec0&fccid=b4bceed4f9b5645c&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Teaching Assistant for Artificial Intelligence,"Data-Core Systems, Inc.","Kolkata, West Bengal",,30+ days ago,"AILABS (a DC Group company) has opened its first centre in Kolkata, to provide curated learning in data science with an accent on machine learning and other…",https://in.indeed.com//rc/clk?jk=dfd3847fd6391ec0&fccid=b4bceed4f9b5645c&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Teaching Assistant for Artificial Intelligence,"Data-Core Systems, Inc.","Kolkata, West Bengal",,30+ days ago,"AILABS (a DC Group company) has opened its first centre in Kolkata, to provide curated learning in data science with an accent on machine learning and other…",https://in.indeed.com//rc/clk?jk=dfd3847fd6391ec0&fccid=b4bceed4f9b5645c&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
